timestamp, accx, accy, accz, laccx, laccy, laccz, gravx, gravy, gravz, magfieldx, magfieldy, magfieldz, anglex, angley, anglez, rot0, rot1, rot2, rot3, rot4, rot5, rot6, rot7, rot8, speedgps, latgps, longps
277169357680971,0.78529817,9.758766,1.934515,-0.09613836,0.12971497,0.0965879,0.94092214,9.647488,1.4869653,-27.0625,-47.4375,-3.8125,1.4244896,-1.3600295,-0.38561705,-0.22879805,0.20697466,-0.9512165,-0.9702882,0.030499727,0.24002181,0.07869028,0.97787076,0.1938468,0.0,40.81585131,-96.68552991
277169357680971,0.78529817,9.758766,1.934515,-0.15562397,0.111278534,0.4475497,0.94092214,9.647488,1.4869653,-27.0625,-47.4375,-3.8125,1.4244896,-1.3600295,-0.38561705,-0.22879805,0.20697466,-0.9512165,-0.9702882,0.030499727,0.24002181,0.07869028,0.97787076,0.1938468,0.0,40.81585131,-96.68552991
277169364121648,0.78529817,9.758766,1.934515,-0.15562397,0.111278534,0.4475497,0.94092214,9.647488,1.4869653,-27.0625,-47.375,-3.75,1.4264348,-1.3600295,-0.38561705,-0.23068497,0.20703359,-0.95074785,-0.96984136,0.030097075,0.24187161,0.07869028,0.97787076,0.1938468,0.0,40.81585131,-96.68552991
277169377143211,0.94810385,9.691729,1.8195933,-0.15562397,0.111278534,0.4475497,0.94092214,9.647488,1.4869653,-27.0625,-47.375,-3.75,1.3212249,-1.3621721,-0.48034748,-0.21902403,0.20069754,-0.95485544,-0.97101444,0.051154867,0.23348263,0.0957049,0.9783168,0.18367608,0.0,40.81585131,-96.68552991
277169377143211,0.94810385,9.691729,1.8195933,-0.15562397,0.111278534,0.4475497,0.9433514,9.646178,1.4938977,-27.0625,-47.375,-3.75,1.3212249,-1.3621721,-0.48034748,-0.21902403,0.20069754,-0.95485544,-0.97101444,0.051154867,0.23348263,0.0957049,0.9783168,0.18367608,0.0,40.81585131,-96.68552991
277169377143211,0.94810385,9.691729,1.8195933,0.004752457,0.045550346,0.32569563,0.9433514,9.646178,1.4938977,-27.0625,-47.375,-3.75,1.3212249,-1.3621721,-0.48034748,-0.21902403,0.20069754,-0.95485544,-0.97101444,0.051154867,0.23348263,0.0957049,0.9783168,0.18367608,0.0,40.81585131,-96.68552991
277169383853575,0.94810385,9.691729,1.8195933,0.004752457,0.045550346,0.32569563,0.9433514,9.646178,1.4938977,-26.75,-47.4375,-3.5625,1.332671,-1.3621721,-0.48034748,-0.2301238,0.20126991,-0.95212054,-0.968444,0.04885436,0.24439651,0.0957049,0.9783168,0.18367608,0.0,40.81585131,-96.68552991
277169396921440,0.93852705,9.80665,1.6759412,0.004752457,0.045550346,0.32569563,0.9433514,9.646178,1.4938977,-26.75,-47.4375,-3.5625,1.2675426,-1.3773743,-0.51048833,-0.19705883,0.18344729,-0.9630757,-0.9758827,0.057401557,0.2106132,0.09391847,0.9813522,0.16771156,0.0,40.81585131,-96.68552991
277169396921440,0.93852705,9.80665,1.6759412,0.004752457,0.045550346,0.32569563,0.94355077,9.644359,1.5054727,-26.75,-47.4375,-3.5625,1.2675426,-1.3773743,-0.51048833,-0.19705883,0.18344729,-0.9630757,-0.9758827,0.057401557,0.2106132,0.09391847,0.9813522,0.16771156,0.0,40.81585131,-96.68552991
277169396921440,0.93852705,9.80665,1.6759412,-0.005023718,0.16229153,0.17046857,0.94355077,9.644359,1.5054727,-26.75,-47.4375,-3.5625,1.2675426,-1.3773743,-0.51048833,-0.19705883,0.18344729,-0.9630757,-0.9758827,0.057401557,0.2106132,0.09391847,0.9813522,0.16771156,0.0,40.81585131,-96.68552991
277169403610034,0.93852705,9.80665,1.6759412,-0.005023718,0.16229153,0.17046857,0.94355077,9.644359,1.5054727,-26.75,-47.25,-3.5625,1.2660235,-1.3773743,-0.51048833,-0.19557613,0.18335989,-0.9633946,-0.976181,0.057680175,0.20914996,0.09391847,0.9813522,0.16771156,0.0,40.81585131,-96.68552991
277169416714773,0.92895025,9.825804,1.5897499,-0.005023718,0.16229153,0.17046857,0.94355077,9.644359,1.5054727,-26.75,-47.25,-3.5625,1.2286549,-1.3855542,-0.5288232,-0.1774682,0.17350908,-0.96871024,-0.9797296,0.06179493,0.19055524,0.09292445,0.9828917,0.15902536,0.0,40.81585131,-96.68552991
277169416714773,0.92895025,9.825804,1.5897499,-0.005023718,0.16229153,0.17046857,0.94445443,9.64315,1.5126343,-26.75,-47.25,-3.5625,1.2286549,-1.3855542,-0.5288232,-0.1774682,0.17350908,-0.96871024,-0.9797296,0.06179493,0.19055524,0.09292445,0.9828917,0.15902536,0.0,40.81585131,-96.68552991
277169416714773,0.92895025,9.825804,1.5897499,-0.015504181,0.18265343,0.077115655,0.94445443,9.64315,1.5126343,-26.75,-47.25,-3.5625,1.2286549,-1.3855542,-0.5288232,-0.1774682,0.17350908,-0.96871024,-0.9797296,0.06179493,0.19055524,0.09292445,0.9828917,0.15902536,0.0,40.81585131,-96.68552991
277169423303471,0.92895025,9.825804,1.5897499,-0.015504181,0.18265343,0.077115655,0.94445443,9.64315,1.5126343,-26.6875,-47.25,-3.5625,1.2291468,-1.3855542,-0.5288232,-0.17795013,0.17353947,-0.9686165,-0.9796423,0.06170957,0.19103177,0.09292445,0.9828917,0.15902536,0.0,40.81585131,-96.68552991
277169436520034,0.8619126,9.739613,1.7238252,-0.015504181,0.18265343,0.077115655,0.94445443,9.64315,1.5126343,-26.6875,-47.25,-3.5625,1.321914,-1.3754381,-0.4636476,-0.20487335,0.18813694,-0.960537,-0.97493106,0.047815338,0.21730888,0.08681223,0.9809782,0.17362446,0.0,40.81585131,-96.68552991
277169436520034,0.8619126,9.739613,1.7238252,-0.015504181,0.18265343,0.077115655,0.9485937,9.642403,1.514802,-26.6875,-47.25,-3.5625,1.321914,-1.3754381,-0.4636476,-0.20487335,0.18813694,-0.960537,-0.97493106,0.047815338,0.21730888,0.08681223,0.9809782,0.17362446,0.0,40.81585131,-96.68552991
277169436520034,0.8619126,9.739613,1.7238252,-0.08668107,0.09720993,0.20902324,0.9485937,9.642403,1.514802,-26.6875,-47.25,-3.5625,1.321914,-1.3754381,-0.4636476,-0.20487335,0.18813694,-0.960537,-0.97493106,0.047815338,0.21730888,0.08681223,0.9809782,0.17362446,0.0,40.81585131,-96.68552991
