timestamp, accx, accy, accz, laccx, laccy, laccz, gravx, gravy, gravz, magfieldx, magfieldy, magfieldz, anglex, angley, anglez, rot0, rot1, rot2, rot3, rot4, rot5, rot6, rot7, rot8, speedgps, latgps, longps, altgps, accgps
1477645070323,-0.93852705,10.132261,2.3463178,-0.8043953,0.68972874,-0.29772377,-0.1341317,9.442533,2.6440415,-26.25,-51.0,-14.5,1.8564128,-1.3263751,0.38050637,0.0841561,0.23219085,-0.9690228,-0.99239117,-0.0681817,-0.10252281,-0.089874476,0.97027755,0.2246862,0.0,40.81738589,-96.65111721,342.0,4.0
1477645070342,-0.93852705,10.132261,2.3463178,-0.8043953,0.68972874,-0.29772377,-0.1341317,9.442533,2.6440415,-26.75,-51.375,-13.375,1.8951991,-1.3263751,0.38050637,0.045611225,0.22937237,-0.97226954,-0.9949081,-0.077134,-0.06487027,-0.089874476,0.97027755,0.2246862,0.0,40.81738589,-96.65111721,342.0,4.0
1477645070362,-0.93852705,10.132261,2.3463178,-0.8043953,0.68972874,-0.29772377,-0.1341317,9.442533,2.6440415,-26.8125,-51.3125,-12.5,1.9218825,-1.3263751,0.38050637,0.019050678,0.22723275,-0.97365415,-0.9957709,-0.08322623,-0.038906872,-0.089874476,0.97027755,0.2246862,0.0,40.81738589,-96.65111721,342.0,4.0
1477645070383,-0.93852705,10.132261,2.3463178,-0.8043953,0.68972874,-0.29772377,-0.1341317,9.442533,2.6440415,-27.0625,-51.625,-11.5,1.9549837,-1.3263751,0.38050637,-0.013914933,0.22435388,-0.9744084,-0.9958558,-0.09070094,-0.00666234,-0.089874476,0.97027755,0.2246862,0.0,40.81738589,-96.65111721,342.0,4.0
1477645070402,-0.93852705,10.132261,2.3463178,-0.8043953,0.68972874,-0.29772377,-0.1341317,9.442533,2.6440415,-27.3125,-51.6875,-10.5,1.9857947,-1.3263751,0.38050637,-0.044586837,0.22145325,-0.9741511,-0.9949544,-0.09756936,0.023358611,-0.089874476,0.97027755,0.2246862,0.0,40.81738589,-96.65111721,342.0,4.0
1477645070422,-0.93852705,10.132261,2.3463178,-0.8043953,0.68972874,-0.29772377,-0.1341317,9.442533,2.6440415,-27.125,-51.6875,-9.6875,2.0109382,-1.3263751,0.38050637,-0.06958677,0.21893027,-0.97325593,-0.993519,-0.10310605,0.047842234,-0.089874476,0.97027755,0.2246862,0.0,40.81738589,-96.65111721,342.0,4.0
1477645070441,-0.93852705,10.132261,2.3463178,-0.8043953,0.68972874,-0.29772377,-0.1341317,9.442533,2.6440415,-27.0,-51.5625,-9.0,2.0314472,-1.3263751,0.38050637,-0.08994669,0.21676978,-0.9720702,-0.99188304,-0.10757408,0.06779118,-0.089874476,0.97027755,0.2246862,0.0,40.81738589,-96.65111721,342.0,4.0
1477645070461,-0.93852705,10.132261,2.3463178,-0.8043953,0.68972874,-0.29772377,-0.1341317,9.442533,2.6440415,-26.75,-51.625,-8.5625,2.0460882,-1.3263751,0.38050637,-0.10445883,0.2151716,-0.97097343,-0.9904598,-0.11073619,0.08201562,-0.089874476,0.97027755,0.2246862,0.0,40.81738589,-96.65111721,342.0,4.0
1477645070474,-0.7757214,7.881712,1.2641385,-0.8043953,0.68972874,-0.29772377,-0.1341317,9.442533,2.6440415,-26.75,-51.625,-8.5625,2.1046562,-1.3847929,0.55038595,0.008759231,0.15919913,-0.9872076,-0.99527276,-0.09410481,-0.024006328,-0.09672278,0.9827512,0.15762231,0.0,40.81738589,-96.65111721,342.0,4.0
1477645070474,-0.7757214,7.881712,1.2641385,-0.8043953,0.68972874,-0.29772377,-0.39507017,9.620179,1.8618407,-26.75,-51.625,-8.5625,2.1046562,-1.3847929,0.55038595,0.008759231,0.15919913,-0.9872076,-0.99527276,-0.09410481,-0.024006328,-0.09672278,0.9827512,0.15762231,0.0,40.81738589,-96.65111721,342.0,4.0
