timestamp, accx, accy, accz, gyrox, gyroy, gyroz, laccx, laccy, laccz, gravx, gravy, gravz, magfieldx, magfieldy, magfieldz, anglex, angley, anglez, rot0, rot1, rot2, rot3, rot4, rot5, rot6, rot7, rot8, speedgps, latgps, longps, altgps, accgps
154364495,-0.16280572,9.758766,2.834735,0.113986775,-0.033024207,0.012783563,-0.15484701,0.422328,0.3758986,0.01119491,9.422629,2.71741,4.6875,-67.0,-26.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364495,-0.16280572,9.758766,2.834735,0.113986775,-0.033024207,0.012783563,-0.15484701,0.422328,0.3758986,0.013604162,9.425309,2.7080884,4.6875,-67.0,-26.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364495,-0.16280572,9.758766,2.834735,0.113986775,-0.033024207,0.012783563,-0.17640989,0.333457,0.12664652,0.013604162,9.425309,2.7080884,4.6875,-67.0,-26.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364496,-0.16280572,9.758766,2.834735,0.15233746,-0.02769772,0.0021305939,-0.17640989,0.333457,0.12664652,0.013604162,9.425309,2.7080884,4.6875,-67.0,-26.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364501,-0.16280572,9.758766,2.834735,0.17683929,-0.026632423,-0.0074570784,-0.17640989,0.333457,0.12664652,0.013604162,9.425309,2.7080884,4.6875,-67.0,-26.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364505,-0.12449849,9.720459,2.815581,0.17683929,-0.026632423,-0.0074570784,-0.17640989,0.333457,0.12664652,0.013604162,9.425309,2.7080884,4.6875,-67.0,-26.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364505,-0.12449849,9.720459,2.815581,0.17683929,-0.026632423,-0.0074570784,-0.17640989,0.333457,0.12664652,0.014049714,9.430194,2.6910288,4.6875,-67.0,-26.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364505,-0.12449849,9.720459,2.815581,0.17683929,-0.026632423,-0.0074570784,-0.1385482,0.29026508,0.12455225,0.014049714,9.430194,2.6910288,4.6875,-67.0,-26.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364506,-0.12449849,9.720459,2.815581,0.18536167,-0.026632423,-0.015979454,-0.1385482,0.29026508,0.12455225,0.014049714,9.430194,2.6910288,4.6875,-67.0,-26.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364511,-0.12449849,9.720459,2.815581,0.175774,-0.020240642,-0.022371236,-0.1385482,0.29026508,0.12455225,0.014049714,9.430194,2.6910288,4.6875,-67.0,-26.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364513,-0.12449849,9.720459,2.815581,0.175774,-0.020240642,-0.022371236,-0.1385482,0.29026508,0.12455225,0.014049714,9.430194,2.6910288,4.375,-67.1875,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364515,-0.019153614,9.615114,2.7485435,0.175774,-0.020240642,-0.022371236,-0.1385482,0.29026508,0.12455225,0.014049714,9.430194,2.6910288,4.375,-67.1875,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364515,-0.019153614,9.615114,2.7485435,0.175774,-0.020240642,-0.022371236,-0.1385482,0.29026508,0.12455225,0.013462416,9.435407,2.6726992,4.375,-67.1875,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364515,-0.019153614,9.615114,2.7485435,0.175774,-0.020240642,-0.022371236,-0.03261603,0.17970753,0.07584429,0.013462416,9.435407,2.6726992,4.375,-67.1875,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364515,-0.019153614,9.615114,2.7485435,0.14914156,-0.0042611877,-0.023436533,-0.03261603,0.17970753,0.07584429,0.013462416,9.435407,2.6726992,4.375,-67.1875,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364523,-0.019153614,9.615114,2.7485435,0.11185618,0.014914157,-0.022371236,-0.03261603,0.17970753,0.07584429,0.013462416,9.435407,2.6726992,4.375,-67.1875,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364525,-0.076614454,9.595961,2.4899697,0.11185618,0.014914157,-0.022371236,-0.03261603,0.17970753,0.07584429,0.013462416,9.435407,2.6726992,4.375,-67.1875,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364525,-0.076614454,9.595961,2.4899697,0.11185618,0.014914157,-0.022371236,-0.03261603,0.17970753,0.07584429,0.011061785,9.440102,2.6560795,4.375,-67.1875,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364525,-0.076614454,9.595961,2.4899697,0.11185618,0.014914157,-0.022371236,-0.08767624,0.155859,-0.1661098,0.011061785,9.440102,2.6560795,4.375,-67.1875,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364525,-0.076614454,9.595961,2.4899697,0.07457078,0.029828314,-0.020240642,-0.08767624,0.155859,-0.1661098,0.011061785,9.440102,2.6560795,4.375,-67.1875,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364530,-0.076614454,9.595961,2.4899697,0.03728539,0.036220096,-0.017044751,-0.08767624,0.155859,-0.1661098,0.011061785,9.440102,2.6560795,4.375,-67.1875,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364533,-0.076614454,9.595961,2.4899697,0.03728539,0.036220096,-0.017044751,-0.08767624,0.155859,-0.1661098,0.011061785,9.440102,2.6560795,4.5,-66.875,-26.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364535,-0.19153613,9.595961,2.3942018,0.03728539,0.036220096,-0.017044751,-0.08767624,0.155859,-0.1661098,0.011061785,9.440102,2.6560795,4.5,-66.875,-26.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364535,-0.19153613,9.595961,2.3942018,0.03728539,0.036220096,-0.017044751,-0.08767624,0.155859,-0.1661098,0.008318331,9.441898,2.6496942,4.5,-66.875,-26.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364535,-0.19153613,9.595961,2.3942018,0.03728539,0.036220096,-0.017044751,-0.19985446,0.15406227,-0.25549245,0.008318331,9.441898,2.6496942,4.5,-66.875,-26.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364535,-0.19153613,9.595961,2.3942018,0.0063917814,0.03089361,-0.014914157,-0.19985446,0.15406227,-0.25549245,0.008318331,9.441898,2.6496942,4.5,-66.875,-26.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364540,-0.19153613,9.595961,2.3942018,-0.015979454,0.019175345,-0.0074570784,-0.19985446,0.15406227,-0.25549245,0.008318331,9.441898,2.6496942,4.5,-66.875,-26.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364545,-0.20111294,9.605537,2.3942018,-0.015979454,0.019175345,-0.0074570784,-0.19985446,0.15406227,-0.25549245,0.008318331,9.441898,2.6496942,4.5,-66.875,-26.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364545,-0.20111294,9.605537,2.3942018,-0.015979454,0.019175345,-0.0074570784,-0.19985446,0.15406227,-0.25549245,0.006081804,9.442605,2.6471837,4.5,-66.875,-26.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364545,-0.20111294,9.605537,2.3942018,-0.015979454,0.019175345,-0.0074570784,-0.20719475,0.1629324,-0.2529819,0.006081804,9.442605,2.6471837,4.5,-66.875,-26.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364545,-0.20111294,9.605537,2.3942018,-0.03728539,0.005326485,-0.0010652969,-0.20719475,0.1629324,-0.2529819,0.006081804,9.442605,2.6471837,4.5,-66.875,-26.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364550,-0.20111294,9.605537,2.3942018,-0.04793836,-0.0063917814,0.0063917814,-0.20719475,0.1629324,-0.2529819,0.006081804,9.442605,2.6471837,4.5,-66.875,-26.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364553,-0.20111294,9.605537,2.3942018,-0.04793836,-0.0063917814,0.0063917814,-0.20719475,0.1629324,-0.2529819,0.006081804,9.442605,2.6471837,4.25,-66.875,-26.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364555,-0.22026655,9.643845,2.681506,-0.04793836,-0.0063917814,0.0063917814,-0.20719475,0.1629324,-0.2529819,0.006081804,9.442605,2.6471837,4.25,-66.875,-26.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364555,-0.22026655,9.643845,2.681506,-0.04793836,-0.0063917814,0.0063917814,-0.20719475,0.1629324,-0.2529819,0.0056821373,9.441776,2.6501384,4.25,-66.875,-26.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364555,-0.22026655,9.643845,2.681506,-0.04793836,-0.0063917814,0.0063917814,-0.22594869,0.20206833,0.03136754,0.0056821373,9.441776,2.6501384,4.25,-66.875,-26.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364556,-0.22026655,9.643845,2.681506,-0.054330144,-0.009587673,0.009587673,-0.22594869,0.20206833,0.03136754,0.0056821373,9.441776,2.6501384,4.25,-66.875,-26.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364560,-0.22026655,9.643845,2.681506,-0.05539544,-0.005326485,0.0074570784,-0.22594869,0.20206833,0.03136754,0.0056821373,9.441776,2.6501384,4.25,-66.875,-26.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364565,-0.12449849,9.691729,2.825158,-0.05539544,-0.005326485,0.0074570784,-0.22594869,0.20206833,0.03136754,0.0056821373,9.441776,2.6501384,4.25,-66.875,-26.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364565,-0.12449849,9.691729,2.825158,-0.05539544,-0.005326485,0.0074570784,-0.22594869,0.20206833,0.03136754,0.0064890697,9.440555,2.6544836,4.25,-66.875,-26.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364565,-0.12449849,9.691729,2.825158,-0.05539544,-0.005326485,0.0074570784,-0.13098755,0.25117397,0.17067456,0.0064890697,9.440555,2.6544836,4.25,-66.875,-26.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364565,-0.12449849,9.691729,2.825158,-0.054330144,0.0074570784,0.0042611877,-0.13098755,0.25117397,0.17067456,0.0064890697,9.440555,2.6544836,4.25,-66.875,-26.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154364570,-0.12449849,9.691729,2.825158,-0.045807768,0.017044751,0.0042611877,-0.13098755,0.25117397,0.17067456,0.0064890697,9.440555,2.6544836,4.25,-66.875,-26.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
