timestamp, accx, accy, accz, laccx, laccy, laccz, gravx, gravy, gravz, magfieldx, magfieldy, magfieldz, anglex, angley, anglez, rot0, rot1, rot2, rot3, rot4, rot5, rot6, rot7, rot8, speedgps, latgps, longps
278232694098847,0.78529817,9.940725,0.4213795,0.32141778,0.19198036,-0.536314,0.4638804,9.748745,0.9576935,-24.3125,-47.9375,0.3125,0.6080935,-1.4813831,-1.0783106,-0.11333949,0.051014118,-0.99224585,-0.99043596,0.07328721,0.11690065,0.078682505,0.9960053,0.04221988,0.0,0.0,0.0
278232710717857,0.78529817,9.940725,0.4213795,0.32141778,0.19198036,-0.536314,0.4638804,9.748745,0.9576935,-24.1875,-48.0,0.375,0.6119687,-1.4813831,-1.0783106,-0.11717666,0.05129773,-0.99178535,-0.9899893,0.07308897,0.12074481,0.078682505,0.9960053,0.04221988,0.0,0.0,0.0
278232713861867,0.45010993,9.682152,0.5267244,0.32141778,0.19198036,-0.536314,0.4638804,9.748745,0.9576935,-24.1875,-48.0,0.375,1.0000131,-1.4993584,-0.70712703,-0.1345274,0.060061947,-0.989088,-0.98982435,0.038564224,0.13696934,0.04637005,0.9974494,0.054262828,0.0,0.0,0.0
278232713861867,0.45010993,9.682152,0.5267244,0.32141778,0.19198036,-0.536314,0.4953829,9.747236,0.957285,-24.1875,-48.0,0.375,1.0000131,-1.4993584,-0.70712703,-0.1345274,0.060061947,-0.989088,-0.98982435,0.038564224,0.13696934,0.04637005,0.9974494,0.054262828,0.0,0.0,0.0
278232713861867,0.45010993,9.682152,0.5267244,-0.045272976,-0.06508446,-0.4305606,0.4953829,9.747236,0.957285,-24.1875,-48.0,0.375,1.0000131,-1.4993584,-0.70712703,-0.1345274,0.060061947,-0.989088,-0.98982435,0.038564224,0.13696934,0.04637005,0.9974494,0.054262828,0.0,0.0,0.0
278232730430982,0.45010993,9.682152,0.5267244,-0.045272976,-0.06508446,-0.4305606,0.4953829,9.747236,0.957285,-24.25,-47.875,0.3125,0.9965116,-1.4993584,-0.70712703,-0.13106067,0.059926543,-0.9895615,-0.99028933,0.038774293,0.1335052,0.04637005,0.9974494,0.054262828,0.0,0.0,0.0
278232734464836,0.38307226,9.461885,0.4309563,-0.045272976,-0.06508446,-0.4305606,0.4953829,9.747236,0.957285,-24.25,-47.875,0.3125,0.95630246,-1.5099328,-0.7266423,-0.110908456,0.049699146,-0.9925872,-0.99300873,0.03506916,0.11271148,0.04041086,0.9981484,0.04546222,0.0,0.0,0.0
278232734464836,0.38307226,9.461885,0.4309563,-0.045272976,-0.06508446,-0.4305606,0.5273621,9.74597,0.9530881,-24.25,-47.875,0.3125,0.95630246,-1.5099328,-0.7266423,-0.110908456,0.049699146,-0.9925872,-0.99300873,0.03506916,0.11271148,0.04041086,0.9981484,0.04546222,0.0,0.0,0.0
278232734464836,0.38307226,9.461885,0.4309563,-0.14428985,-0.28408432,-0.5221318,0.5273621,9.74597,0.9530881,-24.25,-47.875,0.3125,0.95630246,-1.5099328,-0.7266423,-0.110908456,0.049699146,-0.9925872,-0.99300873,0.03506916,0.11271148,0.04041086,0.9981484,0.04546222,0.0,0.0,0.0
278232752117544,0.38307226,9.461885,0.4309563,-0.14428985,-0.28408432,-0.5221318,0.5273621,9.74597,0.9530881,-24.5,-47.875,0.125,0.9468677,-1.5099328,-0.7266423,-0.10153474,0.049366068,-0.9936063,-0.99401087,0.03553649,0.10334166,0.04041086,0.9981484,0.04546222,0.0,0.0,0.0
278232753204055,0.90979666,9.615114,1.0247183,-0.14428985,-0.28408432,-0.5221318,0.5273621,9.74597,0.9530881,-24.5,-47.875,0.125,1.104792,-1.429232,-0.72606194,-0.2512028,0.12604715,-0.95969224,-0.9633909,0.063395336,0.26049736,0.093674965,0.9899965,0.10550759,0.0,0.0,0.0
278232753204055,0.90979666,9.615114,1.0247183,-0.14428985,-0.28408432,-0.5221318,0.55763185,9.74584,0.9370418,-24.5,-47.875,0.125,1.104792,-1.429232,-0.72606194,-0.2512028,0.12604715,-0.95969224,-0.9633909,0.063395336,0.26049736,0.093674965,0.9899965,0.10550759,0.0,0.0,0.0
278232753204055,0.90979666,9.615114,1.0247183,0.3521648,-0.13072586,0.087676466,0.55763185,9.74584,0.9370418,-24.5,-47.875,0.125,1.104792,-1.429232,-0.72606194,-0.2512028,0.12604715,-0.95969224,-0.9633909,0.063395336,0.26049736,0.093674965,0.9899965,0.10550759,0.0,0.0,0.0
278232769985305,0.90979666,9.615114,1.0247183,0.3521648,-0.13072586,0.087676466,0.55763185,9.74584,0.9370418,-25.0625,-47.9375,0.25,1.104156,-1.429232,-0.72606194,-0.25059015,0.1260068,-0.95985776,-0.9635505,0.06347548,0.25988704,0.093674965,0.9899965,0.10550759,0.0,0.0,0.0
278232773150201,0.6607997,9.797073,1.0055647,0.3521648,-0.13072586,0.087676466,0.55763185,9.74584,0.9370418,-25.0625,-47.9375,0.25,1.2243794,-1.4485909,-0.5813802,-0.22895488,0.114660054,-0.96666056,-0.9711322,0.04138922,0.23492338,0.066945665,0.9925422,0.10187383,0.0,0.0,0.0
278232773150201,0.6607997,9.797073,1.0055647,0.3521648,-0.13072586,0.087676466,0.5604241,9.748412,0.9081933,-25.0625,-47.9375,0.25,1.2243794,-1.4485909,-0.5813802,-0.22895488,0.114660054,-0.96666056,-0.9711322,0.04138922,0.23492338,0.066945665,0.9925422,0.10187383,0.0,0.0,0.0
278232773150201,0.6607997,9.797073,1.0055647,0.10037559,0.048661232,0.0973714,0.5604241,9.748412,0.9081933,-25.0625,-47.9375,0.25,1.2243794,-1.4485909,-0.5813802,-0.22895488,0.114660054,-0.96666056,-0.9711322,0.04138922,0.23492338,0.066945665,0.9925422,0.10187383,0.0,0.0,0.0
278232789774263,0.6607997,9.797073,1.0055647,0.10037559,0.048661232,0.0973714,0.5604241,9.748412,0.9081933,-25.3125,-47.875,0.1875,1.2188672,-1.4485909,-0.5813802,-0.2235984,0.11443019,-0.9679409,-0.9723796,0.042020626,0.22959146,0.066945665,0.9925422,0.10187383,0.0,0.0,0.0
278232792917961,0.62249243,9.988609,1.0055647,0.10037559,0.048661232,0.0973714,0.5604241,9.748412,0.9081933,-25.3125,-47.875,0.1875,1.2392321,-1.4529456,-0.55430746,-0.21745378,0.111174434,-0.9697186,-0.97410667,0.038274422,0.2228258,0.061887953,0.9930636,0.09997285,0.0,0.0,0.0
